rms,std,min,max,mav,wfl,aac,zc,wamp,afb,label
0.21006665608801411,0.20939379169402325,-0.39,0.4,0.1784,4.5,0.1875,8,22,0.4,0
0.27774808730214506,0.2777066077715833,-0.5,0.5,0.23119999999999996,6.24,0.26,11,24,0.5,0
0.14514820012662918,0.14498882715575018,-0.3,0.28,0.11480000000000003,3.16,0.13166666666666668,10,22,0.2,0
0.17948816116947658,0.17948816116947658,-0.28,0.36,0.152,4.09,0.17041666666666666,10,23,0.36,0
0.21444812892632104,0.2144477558754113,-0.4,0.4,0.17800000000000002,4.75,0.19791666666666666,10,23,0.38,0
0.30318970958790803,0.3029972937172872,-0.58,0.62,0.2372,6.42,0.2675,10,24,0.58,0
0.24947144125129833,0.2493992782667985,-0.48,0.52,0.1852,5.09,0.21208333333333332,10,24,0.25,0
0.15070500987027605,0.15065191668213188,-0.26,0.29,0.12639999999999998,3.3,0.13749999999999998,10,23,0.26,0
0.1694579593881621,0.1694574872940113,-0.33,0.39,0.1332,3.6500000000000004,0.15208333333333335,11,24,0.39,0
0.22699779734614167,0.22679470893299078,-0.42,0.44,0.1968,5.2,0.21666666666666667,9,23,0.28,0
0.21278157814998927,0.21264580879951528,-0.45,0.33,0.18200000000000002,4.83,0.20125,10,24,0.31,0
0.24391801901458612,0.24381173064477435,-0.51,0.48,0.20320000000000005,4.9799999999999995,0.2075,8,24,0.34,0
0.24214045510818716,0.24166290571786148,-0.41,0.43,0.20400000000000001,5.01,0.20875,7,24,0.41,0
0.18354291051413563,0.1832916801166927,-0.28,0.31,0.16319999999999996,4.33,0.18041666666666667,9,24,0.31,0
0.33901622380057267,0.3385796213595851,-0.55,0.6,0.2884,7.680000000000001,0.32,9,24,0.48,0
0.29718008008613234,0.29672721479500325,-0.63,0.51,0.2388,6.5600000000000005,0.2733333333333334,11,23,0.63,0
0.23259406699226015,0.23258546816170608,-0.45,0.41,0.19079999999999997,5.24,0.21833333333333335,10,24,0.34,0
0.22031795206019866,0.2202740111769884,-0.34,0.36,0.1892,5.050000000000001,0.2104166666666667,11,24,0.36,0
0.23753736548172796,0.23747134563984768,-0.39,0.43,0.2008,4.800000000000001,0.20000000000000004,7,23,0.43,0
0.18660117898877274,0.18658017043619615,-0.38,0.35,0.16200000000000003,3.79,0.15791666666666668,8,22,0.35,0
0.18615047676543833,0.18613973245924686,-0.36,0.42,0.15720000000000003,3.9000000000000004,0.1625,9,24,0.27,0
0.21559220765138984,0.21556845780401176,-0.42,0.43,0.172,4.970000000000001,0.20708333333333337,11,24,0.2,0
0.1776175666987925,0.17754143178424578,-0.32,0.3,0.1564,4.050000000000001,0.16875000000000004,9,23,0.3,0
0.23801680612931514,0.23773396896531218,-0.44,0.49,0.2004,5.14,0.21416666666666664,8,23,0.32,0
0.27810789273229913,0.2780664668743788,-0.44,0.45,0.2456,6.57,0.27375,9,24,0.4,0
0.1944530791733574,0.1944329190235028,-0.38,0.34,0.16279999999999997,4.28,0.17833333333333334,9,23,0.38,0
0.19491536624904665,0.19490059004528437,-0.35,0.41,0.17279999999999998,4.15,0.1729166666666667,8,24,0.41,0
0.2819219750214587,0.2817584781333119,-0.49,0.49,0.23440000000000003,5.67,0.23625,9,23,0.49,0
0.3083958495181153,0.3082336775889358,-0.58,0.6,0.26599999999999996,7.279999999999999,0.3033333333333333,9,24,0.41,0
0.22187383802512634,0.22152706380936846,-0.33,0.35,0.19080000000000003,5.45,0.22708333333333333,10,24,0.35,0
0.14639672127476078,0.14596766765280592,-0.24,0.31,0.1208,2.63,0.10958333333333332,9,22,0.26,0
0.2320258606276464,0.23202551583823705,-0.41,0.48,0.18999999999999997,4.82,0.20083333333333334,8,23,0.29,0
0.2247398496039365,0.22471101441629424,-0.41,0.36,0.18600000000000003,4.949999999999999,0.20624999999999996,8,23,0.41,0
0.18531055015837603,0.1853101184501267,-0.3,0.27,0.16440000000000002,3.83,0.15958333333333333,8,24,0.3,0
0.30707653769052434,0.30657175342813303,-0.52,0.49,0.276,7.140000000000001,0.29750000000000004,8,24,0.49,0
0.18163700063588367,0.18034810783592933,-0.31,0.32,0.15200000000000002,3.12,0.13,7,21,0.31,0
0.1258570617804182,0.12542663194074855,-0.27,0.25,0.09919999999999998,2.76,0.11499999999999999,12,24,0.27,0
0.133566462856512,0.13355687926872206,-0.28,0.24,0.10080000000000001,2.49,0.10375000000000001,9,21,0.23,0
0.19191664857432247,0.1917147881619986,-0.41,0.36,0.1616,4.390000000000001,0.1829166666666667,10,24,0.36,0
0.35030843552503843,0.3503027262240475,-0.67,0.65,0.286,8.15,0.33958333333333335,10,24,0.67,0
0.2593915958546074,0.2593221934196917,-0.46,0.51,0.2084,5.67,0.23625,10,24,0.51,0
0.2937345740630476,0.29368118768487705,-0.48,0.63,0.24639999999999998,6.91,0.28791666666666665,11,24,0.48,0
0.31590504902581096,0.31543645952869814,-0.63,0.49,0.27880000000000005,7.97,0.33208333333333334,10,24,0.63,0
0.23700632902941643,0.23625951832677555,-0.34,0.51,0.19479999999999997,4.41,0.18375,9,24,0.51,0
0.3077531478311798,0.30762730698037843,-0.54,0.49,0.26160000000000005,7.29,0.30375,11,24,0.53,0
0.34722903104435265,0.34709629787711654,-0.58,0.6,0.2976,7.869999999999999,0.32791666666666663,9,24,0.6,0
0.19062004091910167,0.19029072494475394,-0.37,0.38,0.1632,3.3499999999999996,0.1395833333333333,7,24,0.26,0
0.3545983643504296,0.3527251621305177,-0.63,0.58,0.29319999999999996,7.890000000000001,0.32875000000000004,9,24,0.52,0
0.28694250295137524,0.2868521570426132,-0.54,0.62,0.2384,5.66,0.23583333333333334,8,22,0.62,0
0.25344032828261565,0.2533948697191796,-0.44,0.52,0.20639999999999997,5.18,0.21583333333333332,9,23,0.52,0
0.30239708993308784,0.30228039962921843,-0.49,0.55,0.254,6.66,0.2775,9,24,0.44,0
0.22271955459725576,0.222716321808708,-0.44,0.42,0.174,4.2700000000000005,0.1779166666666667,6,24,0.44,0
0.14911740341086951,0.14905247398148075,-0.21,0.32,0.12120000000000002,2.79,0.11625,8,21,0.32,0
0.1932149062572554,0.19270703152713448,-0.31,0.38,0.1716,4.16,0.17333333333333334,9,23,0.26,0
0.24300617276110498,0.24169600741427236,-0.37,0.49,0.21400000000000002,5.79,0.24125,8,23,0.37,1
0.25856527222347553,0.25848605378240425,-0.53,0.49,0.2224,5.82,0.24250000000000002,10,24,0.38,1
0.3363985731242034,0.3363298381053932,-0.59,0.53,0.2916,7.36,0.3066666666666667,9,22,0.49,1
0.17628386199536247,0.17572706109191039,-0.45,0.27,0.1436,3.88,0.16166666666666665,11,23,0.45,1
