rms,std,min,max,mav,wfl,aac,zc,wamp,afb,label
0.29107387378464594,0.2906555349550392,-0.48,0.6,0.2484,6.699999999999999,0.2791666666666666,11,24,0.48,1
0.28784023346294035,0.2861876307599614,-0.54,0.47,0.24600000000000002,5.450000000000001,0.2270833333333334,9,24,0.54,1
0.24009164916756268,0.24003533073279024,-0.45,0.51,0.2036,5.5600000000000005,0.2316666666666667,10,24,0.33,1
0.17577258034175863,0.17134573236588063,-0.44,0.29,0.1368,3.67,0.15291666666666667,9,23,0.44,1
0.2,0.19987035798236816,-0.35,0.44,0.1648,4.220000000000001,0.17583333333333337,8,23,0.44,1
0.29363923443572726,0.29284371258403347,-0.55,0.59,0.2488,6.12,0.255,10,24,0.36,0
0.27367864366808015,0.27349588662354685,-0.57,0.53,0.2164,5.66,0.23583333333333334,10,24,0.57,0
0.16278820596099708,0.16267759526130204,-0.25,0.33,0.1332,3.34,0.13916666666666666,9,23,0.33,0
0.23092856038177695,0.23086065060984298,-0.4,0.4,0.20320000000000005,5.180000000000001,0.21583333333333335,9,24,0.32,0
0.2691022110648666,0.2689582867286301,-0.47,0.43,0.2288,6.42,0.2675,9,24,0.47,0
0.13994284547628721,0.13935623416266674,-0.31,0.2,0.1184,3.16,0.13166666666666668,10,23,0.18,0
0.18105247858010673,0.18068049147597534,-0.31,0.36,0.1516,4.19,0.17458333333333334,10,24,0.36,0
0.14666969693839282,0.14656275106588304,-0.27,0.3,0.12560000000000002,3.0300000000000002,0.12625,7,23,0.19,0
0.13081284340614266,0.13072474899574296,-0.29,0.25,0.1072,2.7300000000000004,0.11375000000000002,8,23,0.13,0
0.1589842759520576,0.1586694677623896,-0.34,0.27,0.1332,3.29,0.13708333333333333,9,24,0.26,0
0.21658254777336056,0.21657922338026794,-0.49,0.42,0.18439999999999998,4.37,0.18208333333333335,8,24,0.24,0
0.26082177823180336,0.26002276823386067,-0.54,0.49,0.2188,5.05,0.21041666666666667,8,24,0.37,0
0.2945029711225339,0.2941700188666411,-0.67,0.68,0.2324,6.199999999999999,0.2583333333333333,11,24,0.68,0
0.3215835816704578,0.32154775695065885,-0.58,0.63,0.2744,6.8,0.2833333333333333,8,23,0.31,0
0.26608269391300143,0.2659371354286573,-0.56,0.49,0.2016,5.38,0.22416666666666665,10,23,0.56,0
0.2016928357676593,0.2008517861508829,-0.3,0.43,0.16720000000000002,4.63,0.19291666666666665,9,23,0.3,0
0.2778776709273345,0.2776518683531591,-0.43,0.64,0.23120000000000002,5.460000000000001,0.22750000000000004,9,23,0.43,0
0.30620907889871585,0.304574194573342,-0.7,0.56,0.25560000000000005,6.68,0.2783333333333333,9,24,0.7,0
0.16951696080333675,0.1692449112972086,-0.34,0.3,0.1416,3.2300000000000004,0.13458333333333336,8,24,0.23,0
0.28445034716097645,0.284449222182097,-0.52,0.45,0.2504,6.83,0.28458333333333335,9,24,0.43,0
0.2944350522611056,0.29429128427461115,-0.47,0.56,0.2508,6.6,0.27499999999999997,9,24,0.43,0
0.18329211657897346,0.18316593569766187,-0.46,0.43,0.1396,3.1500000000000004,0.13125,7,23,0.46,0
0.22348154286204486,0.22347581524630356,-0.44,0.4,0.1672,4.4,0.18333333333333335,11,22,0.4,0
0.33183730953586277,0.33179656417750925,-0.6,0.59,0.2764,6.989999999999999,0.29124999999999995,9,24,0.6,0
0.263992424133724,0.26395575386795417,-0.51,0.56,0.22040000000000004,5.74,0.23916666666666667,9,23,0.56,0
0.21450407921529138,0.21399289707838434,-0.42,0.42,0.1708,3.91,0.16291666666666668,9,24,0.42,0
0.2805423319215836,0.2805411912714424,-0.51,0.48,0.244,6.5600000000000005,0.2733333333333334,9,23,0.42,0
0.2582401982651036,0.2581162528784269,-0.51,0.48,0.2104,5.43,0.22624999999999998,9,24,0.42,0
0.27846723326093503,0.2781349312833611,-0.53,0.52,0.2032,5.34,0.2225,11,24,0.5,0
0.30211918178096536,0.3014296601199026,-0.5,0.54,0.254,6.93,0.28875,9,22,0.46,0
0.21705298892206024,0.21589404808840842,-0.36,0.42,0.18080000000000002,4.83,0.20125,11,24,0.42,0
0.2984426243015565,0.2980754266959959,-0.49,0.56,0.25880000000000003,6.770000000000001,0.2820833333333334,10,24,0.56,0
0.24982393800434738,0.24965448123356407,-0.44,0.45,0.21000000000000005,5.59,0.23291666666666666,10,24,0.31,0
0.18579558659989748,0.1857525235360209,-0.34,0.34,0.15280000000000002,3.36,0.13999999999999999,7,22,0.25,0
0.2728149556017778,0.27277947136835645,-0.55,0.62,0.226,5.630000000000001,0.23458333333333337,8,23,0.32,0
0.18312837027615356,0.1831004096117756,-0.35,0.33,0.14800000000000002,3.6300000000000003,0.15125000000000002,8,23,0.35,0
0.3681195458000023,0.36786823728068724,-0.67,0.64,0.32480000000000003,8.54,0.3558333333333333,9,24,0.67,0
0.2868239878392322,0.28571482285663796,-0.53,0.66,0.23079999999999998,5.83,0.24291666666666667,9,24,0.66,0
0.2451938009004306,0.245161171477051,-0.44,0.49,0.2152,5.6899999999999995,0.2370833333333333,9,24,0.29,0
0.16857046004564383,0.16856286661065065,-0.31,0.32,0.1392,3.9,0.1625,11,23,0.27,0
0.236930369518135,0.23682094501964981,-0.5,0.45,0.184,4.540000000000001,0.1891666666666667,8,24,0.26,0
0.2377645894577239,0.2377373340474735,-0.42,0.46,0.2004,4.8500000000000005,0.20208333333333336,8,24,0.36,0
0.28355599094358774,0.2834067042255705,-0.51,0.56,0.2332,6.130000000000001,0.2554166666666667,10,24,0.46,0
0.2757462601740956,0.2757111532020422,-0.49,0.48,0.2308,6.130000000000001,0.2554166666666667,10,24,0.49,0
0.20643643089338662,0.20638061924512194,-0.35,0.41,0.18080000000000002,4.6899999999999995,0.19541666666666666,10,24,0.33,0
0.16272676485446394,0.16265595593153054,-0.29,0.32,0.1384,3.04,0.12666666666666668,7,20,0.29,0
0.2965198138404919,0.2964979595208035,-0.54,0.62,0.2244,6.109999999999999,0.25458333333333333,11,24,0.3,0
0.29185612894027085,0.29177690107340576,-0.53,0.58,0.25239999999999996,6.630000000000001,0.27625000000000005,10,24,0.3,0
0.18080929179663305,0.18070971196922428,-0.32,0.27,0.1556,4.359999999999999,0.18166666666666664,10,24,0.29,0
0.23824357284090583,0.23824357284090583,-0.39,0.39,0.2032,4.5,0.1875,8,23,0.39,0
0.1366894289987342,0.1364310815027133,-0.22,0.29,0.10840000000000001,2.69,0.11208333333333333,10,22,0.29,0
0.14352700094407325,0.14347125147568762,-0.3,0.27,0.11599999999999999,2.5999999999999996,0.10833333333333332,8,22,0.18,0
0.22470425007106565,0.224644074037131,-0.45,0.44,0.18599999999999997,4.9,0.2041666666666667,9,23,0.24,0
0.14818906842274163,0.14818043055680466,-0.28,0.35,0.1216,3.3400000000000003,0.1391666666666667,10,23,0.35,0
0.14264641600825448,0.14210643898149022,-0.29,0.26,0.12040000000000001,3.1000000000000005,0.12916666666666668,8,24,0.26,0
0.21313845265460665,0.2127774424134288,-0.43,0.44,0.1796,4.54,0.18916666666666668,10,23,0.44,0
0.261059380218371,0.26078343505675355,-0.43,0.56,0.22240000000000001,5.7,0.23750000000000002,10,24,0.4,0
0.3009651142574501,0.3009053007176843,-0.59,0.54,0.2468,6.01,0.2504166666666667,10,22,0.51,0
0.2062425756239482,0.20621774899363052,-0.36,0.37,0.1696,4.65,0.19375,9,24,0.32,0
0.24509589959850409,0.24506325713986582,-0.5,0.5,0.18799999999999997,4.52,0.18833333333333332,8,23,0.13,0
0.271234216130635,0.2712047197229429,-0.5,0.46,0.22400000000000003,5.86,0.24416666666666667,10,24,0.45,0
0.19364916731037085,0.19210580418092527,-0.44,0.31,0.1628,3.85,0.16041666666666668,10,24,0.44,0
0.22390176417348748,0.22297049132116115,-0.44,0.48,0.19080000000000003,4.17,0.17375,7,22,0.48,0
0.35427108264717294,0.3542527910969792,-0.63,0.67,0.306,7.529999999999999,0.31375,9,24,0.62,0
0.158,0.15793872229443923,-0.26,0.31,0.13879999999999998,3.93,0.16375,11,22,0.31,0
0.24362265904467917,0.24340057518420125,-0.35,0.4,0.21440000000000003,5.8,0.24166666666666667,10,24,0.33,0
0.2567566941678444,0.25674142634175734,-0.43,0.44,0.22279999999999997,6.380000000000001,0.26583333333333337,9,24,0.44,0
0.2857201427971084,0.2857176228376542,-0.46,0.47,0.2564,6.859999999999999,0.28583333333333333,10,22,0.38,0
0.3036050065463348,0.30360079051280486,-0.55,0.52,0.264,7.12,0.2966666666666667,9,24,0.36,0
0.2943059632423373,0.29391318446099013,-0.48,0.5,0.264,6.16,0.25666666666666665,7,24,0.5,0
0.2227554713132766,0.22273787284608784,-0.4,0.41,0.19720000000000001,4.78,0.1991666666666667,8,23,0.32,0
0.20249444436823447,0.2022473732833136,-0.35,0.42,0.1604,4.03,0.1679166666666667,10,23,0.25,0
0.2589517329542322,0.25885161772722226,-0.48,0.43,0.22,5.65,0.2354166666666667,9,24,0.48,0
0.23584740829612694,0.23492841462879707,-0.45,0.41,0.20559999999999998,4.83,0.20125,7,24,0.4,0
0.13999999999999999,0.13967046931975277,-0.19,0.34,0.12,3.4299999999999997,0.14291666666666666,10,24,0.34,0
0.21789905919943758,0.2176874824145844,-0.35,0.35,0.19359999999999997,5.5,0.22916666666666666,10,23,0.31,0
